topic,pmid,human
CD011145,15517089,0
CD011145,15526309,1
CD011145,15526310,0
CD011145,15526312,0
CD011145,15527503,0
CD011145,15528916,0
CD011145,15530175,0
CD011145,15531018,0
CD011145,15531019,0
CD011145,15532671,0
CD011145,15533693,0
CD011145,15533989,0
CD011145,15533992,0
CD011145,15534184,0
CD011145,15534185,0
CD011145,15534245,0
CD011145,15536110,0
CD011145,15537474,0
CD011145,15537482,0
CD011145,15537673,0
CD011145,15539070,0
CD011145,15543492,0
CD011145,15543617,0
CD011145,15545332,0
CD011145,15545334,0
CD011145,15551121,0
CD011145,15553328,0
CD011145,15553377,0
CD011145,15554751,0
CD011145,15555695,0
CD011145,15557508,0
CD011145,15558395,0
CD011145,15559755,0
CD011145,15560957,0
CD011145,15562052,0
CD011145,1556219,0
CD011145,1556359,0
CD011145,15569327,0
CD011145,15569873,0
CD011145,15570530,0
CD011145,15571533,0
CD011145,15571549,0
CD011145,15572874,0
CD011145,15572875,0
CD011145,15572876,0
CD011145,15572877,1
CD011145,15576855,0
CD011145,15578464,0
CD011145,15578675,0
CD011145,15578752,0
CD011145,15582083,0
CD011145,15583371,0
CD011145,15583955,0
CD011145,15583959,0
CD011145,15584644,0
CD011145,1558519,0
CD011145,15588537,0
CD011145,15588758,0
CD011145,15589109,0
CD011145,15589200,0
CD011145,15590588,0
CD011145,15590953,0
CD011145,15591798,0
CD011145,15591799,0
CD011145,15591800,0
CD011145,15592131,0
CD011145,15592133,0
CD011145,15592135,0
CD011145,15592138,0
CD011145,15596427,0
CD011145,15596605,0
CD011145,15596611,0
CD011145,15596617,0
CD011145,1559784,0
CD011145,15598550,0
CD011145,15602348,0
CD011145,15603468,0
CD011145,15607545,0
CD011145,1560857,0
CD011145,15608902,0
CD011145,15610956,0
CD011145,15615814,0
CD011145,15620194,0
CD011145,15623693,0
CD011145,15623698,0
CD011145,1562381,0
CD011145,15624087,0
CD011145,15625218,0
CD011145,15627759,0
CD011145,15629001,0
CD011145,15629765,0
CD011145,15631733,0
CD011145,15631830,0
CD011145,15636076,0
CD011145,15636466,0
CD011145,15639397,0
CD011145,15641125,0
CD011145,15644407,0
CD011145,15651543,0
CD011145,15653010,0
CD011145,15660406,0
CD011145,15661114,0
CD011145,15661459,0
CD011145,15663474,0
CD011145,15665398,0
CD011145,15667381,0
CD011145,15667383,0
CD011145,15671255,0
CD011145,15672208,0
CD011145,15673355,0
CD011145,15673491,0
CD011145,15676035,0
CD011145,15677557,0
CD011145,15677866,0
CD011145,15677869,0
CD011145,15679695,0
CD011145,15680497,0
CD011145,15680502,0
CD011145,15681621,0
CD011145,15681627,0
CD011145,15683949,0
CD011145,15683978,0
CD011145,15684237,0
CD011145,15684915,0
CD011145,15687511,0
CD011145,15687787,0
CD011145,15692125,0
CD011145,15692639,0
CD011145,15694110,0
CD011145,15694191,0
CD011145,15695976,0
CD011145,15699533,0
CD011145,15700180,0
CD011145,15703319,0
CD011145,15704016,0
CD011145,15705012,0
CD011145,15705176,0
CD011145,15705358,0
CD011145,15707619,0
CD011145,15708735,0
CD011145,15712536,0
CD011145,15713856,0
CD011145,15714992,0
CD011145,15714996,0
CD011145,15715362,0
CD011145,15716519,0
CD011145,15716539,0
CD011145,15717335,0
CD011145,15717336,0
CD011145,15717337,0
CD011145,15717339,0
CD011145,15717341,0
CD011145,15717342,0
CD011145,15718040,0
CD011145,15718109,0
CD011145,15718511,0
CD011145,15718815,0
CD011145,15719417,0
CD011145,15723742,0
CD011145,15725427,0
CD011145,15726251,0
CD011145,15726273,0
CD011145,15728756,0
CD011145,15729084,0
CD011145,15729101,0
CD011145,15729494,0
CD011145,15732365,0
CD011145,1573289,0
CD011145,15736462,0
CD011145,15739601,0
CD011145,15739845,0
CD011145,15741285,0
CD011145,15742005,0
CD011145,15742110,0
CD011145,15742546,1
CD011145,15743296,0
CD011145,15746224,0
CD011145,15747895,0
CD011145,15748778,0
CD011145,15753424,0
CD011145,15754666,0
CD011145,15756655,0
CD011145,15759247,0
CD011145,15760615,0
CD011145,15760630,0
CD011145,15761203,0
CD011145,15762068,0
CD011145,1576226,1
CD011145,15764772,0
CD011145,15764864,0
CD011145,15764865,0
CD011145,15764869,0
CD011145,15766303,0
CD011145,15767507,0
CD011145,15767510,0
CD011145,15773712,0
CD011145,15774213,0
CD011145,15774233,0
CD011145,15774508,0
CD011145,15775718,0
CD011145,15781821,0
CD011145,15782582,0
CD011145,15784647,0
CD011145,15785031,0
CD011145,15785032,0
CD011145,15785033,0
CD011145,15785784,0
CD011145,15788218,0
CD011145,15789697,0
CD011145,15791348,0
CD011145,15791349,0
CD011145,15791350,0
CD011145,15791352,0
CD011145,15791353,0
CD011145,15791354,0
CD011145,15791356,0
CD011145,1579174,0
CD011145,15791904,0
CD011145,15792498,0
CD011145,15797175,0
CD011145,15798785,0
CD011145,15799072,1
CD011145,15799076,0
CD011145,15799078,0
CD011145,15800137,0
CD011145,15800156,0
CD011145,15800300,0
CD011145,15800784,0
CD011145,15800937,0
CD011145,15802909,0
CD011145,15804630,0
CD011145,15804631,0
CD011145,15804633,0
CD011145,15804926,0
CD011145,15804927,0
CD011145,15814158,0
CD011145,15814162,0
CD011145,15814327,0
CD011145,15814480,0
CD011145,15814870,0
CD011145,15817007,0
CD011145,15817008,0
CD011145,15817012,0
CD011145,15817017,0
CD011145,15817019,0
CD011145,15817917,0
CD011145,15819712,0
CD011145,15820270,0
CD011145,15823992,0
CD011145,15824266,0
CD011145,15824345,0
CD011145,15824354,0
CD011145,15825926,0
CD011145,15827578,0
CD011145,15829989,0
CD011145,15830076,0
CD011145,15832030,0
CD011145,15832043,0
CD011145,15834019,0
CD011145,15839520,0
CD011145,15839524,0
CD011145,15839723,0
CD011145,15842072,0
CD011145,15843069,0
CD011145,15844758,0
CD011145,15844873,0
CD011145,15845757,0
CD011145,15847118,0
CD011145,15847122,0
CD011145,15847123,0
CD011145,15847124,0
CD011145,15847322,0
CD011145,15851726,0
CD011145,15851731,0
CD011145,15852017,0
CD011145,15852433,0
CD011145,15852436,0
CD011145,15852444,0
CD011145,15852453,0
CD011145,15852459,0
CD011145,15852656,0
CD011145,15853867,0
CD011145,15855699,0
CD011145,15860477,0
CD011145,15860478,0
CD011145,15860782,0
CD011145,15861327,0
CD011145,15862917,0
CD011145,15863409,0
CD011145,15863411,0
CD011145,15864395,0
CD011145,15864396,0
CD011145,15864400,0
CD011145,15866365,0
CD011145,15867302,0
CD011145,15869717,1
CD011145,15877566,0
CD011145,15877567,1
CD011145,15878675,0
CD011145,1587975,0
CD011145,15880157,0
CD011145,15883258,0
CD011145,15883262,0
CD011145,15883310,0
CD011145,15883315,0
CD011145,15883316,0
CD011145,15884451,0
CD011145,15886042,0
CD011145,15886752,0
CD011145,15887453,0
CD011145,15888561,0
CD011145,15889663,0
CD011145,15891946,0
CD011145,15893409,0
CD011145,15894897,0
CD011145,15895347,0
CD011145,15896562,1
CD011145,15898012,0
CD011145,15900310,0
CD011145,15902637,0
CD011145,15905756,0
CD011145,15908748,0
CD011145,15909577,0
CD011145,15911034,0
CD011145,15911036,0
CD011145,15911793,0
CD011145,15911796,0
CD011145,15912389,0
CD011145,15914716,0
CD011145,1591801,0
CD011145,15920709,0
CD011145,15920713,0
CD011145,15920715,0
CD011145,15921853,0
CD011145,15922506,0
CD011145,15922627,0
CD011145,15924077,0
CD011145,15924852,0
CD011145,15925773,0
CD011145,15926646,0
CD011145,15929050,0
CD011145,15931515,0
CD011145,15935023,0
CD011145,15935024,0
CD011145,15935057,0
CD011145,15939186,0
CD011145,15941884,0
CD011145,15942172,0
CD011145,15942323,0
CD011145,15942325,0
CD011145,15942639,0
CD011145,15945592,0
CD011145,15945593,0
CD011145,15948303,0
CD011145,15949451,0
CD011145,15953364,0
CD011145,15956163,0
CD011145,15956169,0
CD011145,15956265,0
CD011145,15956268,0
CD011145,15956274,0
CD011145,1595696,0
CD011145,15959843,0
CD011145,15960171,0
CD011145,15960295,0
CD011145,15963061,0
CD011145,15965198,0
CD011145,15969871,0
CD011145,15969887,0
CD011145,15970040,0
CD011145,15971638,0
CD011145,15972613,0
CD011145,15974900,0
CD011145,15975086,0
CD011145,15976504,0
CD011145,15977459,0
CD011145,15978182,0
CD011145,15979026,0
CD011145,15980631,0
CD011145,15981663,0
CD011145,15983687,0
CD011145,15985574,0
CD011145,15990424,0
CD011145,15990425,0
CD011145,15991260,0
CD011145,15994112,0
CD011145,15994470,0
CD011145,15995092,0
CD011145,15995827,0
CD011145,15996794,0
CD011145,15997013,0
CD011145,15997207,0
CD011145,16003669,0
CD011145,16003930,0
CD011145,16005408,0
CD011145,16005410,0
CD011145,16008529,0
CD011145,16008533,0
CD011145,16009244,0
CD011145,16009290,0
CD011145,16009734,0
CD011145,16009737,0
CD011145,16009759,0
CD011145,16009893,0
CD011145,16009894,0
CD011145,16011062,0
CD011145,16012622,0
CD011145,1601631,0
CD011145,16018151,0
CD011145,16019185,0
CD011145,16019295,0
CD011145,16019638,0
CD011145,16020943,0
CD011145,16020945,0
CD011145,16021654,0
CD011145,16021658,0
CD011145,16021661,0
CD011145,16022070,0
CD011145,16024894,0
CD011145,16024900,0
CD011145,16024934,0
CD011145,16025754,0
CD011145,16025959,0
CD011145,1603242,0
CD011145,1603248,1
CD011145,1603249,0
CD011145,1603258,0
CD011145,16032618,0
CD011145,1603291,0
CD011145,16033748,0
CD011145,16035121,0
CD011145,16037653,0
CD011145,16038261,0
CD011145,16039033,0
CD011145,16042036,0
CD011145,16043006,0
CD011145,16045136,0
CD011145,16048454,0
CD011145,16049636,0
CD011145,16050428,0
CD011145,16050431,0
CD011145,16050437,0
CD011145,16050438,0
CD011145,16052786,0
CD011145,16056124,0
CD011145,1607586,0
CD011145,16076854,0
CD011145,16078960,0
CD011145,16079220,0
CD011145,16081171,0
CD011145,16084641,0
CD011145,16085781,0
CD011145,16085784,0
CD011145,16086128,0
CD011145,16087372,0
CD011145,16087904,0
CD011145,16088136,0
CD011145,16088137,0
CD011145,16088145,0
CD011145,1609045,0
CD011145,16093228,0
CD011145,1609450,0
CD011145,16095668,0
CD011145,16096815,0
CD011145,16100100,0
CD011145,16100963,0
CD011145,16100980,0
CD011145,16102998,0
CD011145,16103669,0
CD011145,1610508,0
CD011145,16108925,0
CD011145,16108938,0
CD011145,16108944,0
CD011145,16108945,0
CD011145,16109319,0
CD011145,16110720,0
CD011145,16112136,0
CD011145,16112252,0
CD011145,16115125,0
CD011145,16115985,0
CD011145,16116115,0
CD011145,16116581,1
CD011145,16116584,0
CD011145,16116613,0
CD011145,16117484,0
CD011145,16117717,0
CD011145,16120107,0
CD011145,16120159,0
CD011145,16122811,0
CD011145,16122840,0
CD011145,16124667,0
CD011145,16125364,0
CD011145,16127103,0
CD011145,16127106,0
CD011145,16130889,0
CD011145,16131735,0
CD011145,16133729,0
CD011145,16134747,0
CD011145,16137273,0
CD011145,16137290,0
CD011145,16137294,0
CD011145,16141425,0
CD011145,16141715,0
CD011145,16142148,0
CD011145,16142775,0
CD011145,16145185,0
CD011145,16146491,0
CD011145,16146646,0
CD011145,16149765,0
CD011145,16150197,0
CD011145,16150493,0
CD011145,16154794,0
CD011145,16154795,0
CD011145,16154796,0
CD011145,16155016,0
CD011145,16155277,0
CD011145,16157906,0
CD011145,16158010,0
CD011145,16159306,0
CD011145,16161159,0
CD011145,16161271,0
CD011145,16163448,0
CD011145,16163744,0
CD011145,16163747,0
CD011145,16166407,0
CD011145,16166775,0
CD011145,16170072,0
CD011145,16170659,0
CD011145,1617094,0
CD011145,16171660,0
CD011145,16172704,0
CD011145,16172733,0
CD011145,16175023,0
CD011145,16175157,0
CD011145,16180951,0
CD011145,16181175,0
CD011145,16183960,0
CD011145,16185377,0
CD011145,16185446,0
CD011145,16185784,0
CD011145,16186529,0
CD011145,16187173,0
CD011145,16187459,0
CD011145,16189338,0
CD011145,16189724,0
CD011145,16190012,0
CD011145,16191242,0
CD011145,16191447,0
CD011145,16192723,0
CD011145,16192725,0
CD011145,16193393,0
CD011145,16197305,0
CD011145,16197452,0
CD011145,16197661,0
CD011145,16198187,0
CD011145,16199246,0
CD011145,16199401,0
CD011145,16199405,0
CD011145,16202190,0
CD011145,16203619,0
CD011145,16208050,0
CD011145,16208527,0
CD011145,16209425,0
CD011145,16210226,0
CD011145,16210718,0
CD011145,16213740,0
CD011145,16216946,0
CD011145,1622310,0
CD011145,16223550,0
CD011145,16223654,0
CD011145,16223964,0
CD011145,16226000,0
CD011145,16226768,0
CD011145,16227535,0
CD011145,16227537,0
CD011145,16230795,0
CD011145,16231283,0
CD011145,16235863,0
CD011145,16236223,0
CD011145,16238050,0
CD011145,16239239,0
CD011145,16240353,0
CD011145,16244125,0
CD011145,16246261,0
CD011145,16246376,0
CD011145,1624692,0
CD011145,16247047,0
CD011145,1624708,0
CD011145,16247637,0
CD011145,16250069,0
CD011145,16250071,0
CD011145,16250079,0
CD011145,16251202,0
CD011145,16251213,0
CD011145,16252372,0
CD011145,16252375,0
CD011145,16252378,0
CD011145,16252379,0
CD011145,16254430,0
CD011145,16254588,0
CD011145,16255841,0
CD011145,1625615,0
CD011145,16256217,0
CD011145,16256248,0
CD011145,16256278,0
CD011145,16256385,0
CD011145,1625776,0
CD011145,16257816,0
CD011145,16257820,0
CD011145,16260821,0
CD011145,16263849,0
CD011145,16267639,0
CD011145,16271803,0
CD011145,16271907,0
CD011145,16272070,0
CD011145,16274388,0
CD011145,16274758,0
CD011145,16275505,0
CD011145,16275507,0
CD011145,16275825,0
CD011145,1627969,0
CD011145,1627979,0
CD011145,16282544,0
CD011145,16283246,0
CD011145,1628430,0
CD011145,1628580,0
CD011145,16286177,0
CD011145,16286436,0
CD011145,16286441,0
CD011145,16286444,0
CD011145,16286622,0
CD011145,16289476,0
CD011145,16291883,0
CD011145,16291928,0
CD011145,16292330,0
CD011145,16296676,0
CD011145,16301878,0
CD011145,16301882,0
CD011145,16302009,0
CD011145,16304402,0
CD011145,16306239,0
CD011145,16306241,0
CD011145,16307702,0
CD011145,16309080,0
CD011145,16312911,0
CD011145,16313247,0
CD011145,1631382,0
CD011145,16315149,0
CD011145,16315150,0
CD011145,16315151,0
CD011145,16315161,0
CD011145,16315752,0
CD011145,16316485,0
CD011145,16316720,0
CD011145,16321406,0
CD011145,16323253,0
CD011145,16323256,0
CD011145,16323385,0
CD011145,16324383,0
CD011145,16324504,0
CD011145,16325261,0
CD011145,16325958,0
CD011145,16327345,0
CD011145,16327700,0
CD011145,16330592,0
CD011145,16330624,0
CD011145,16332669,0
CD011145,16334408,0
CD011145,16338811,0
CD011145,16339463,0
CD011145,16340390,0
CD011145,16340394,0
CD011145,16341400,1
CD011145,16341549,0
CD011145,16341746,0
CD011145,16343697,0
CD011145,16343828,0
CD011145,16344511,0
CD011145,1634695,0
CD011145,1634705,0
CD011145,1634715,0
CD011145,1634719,0
CD011145,1634724,0
CD011145,16351716,0
CD011145,16354550,0
CD011145,16354737,0
CD011145,16355355,0
CD011145,1635620,0
CD011145,16357548,0
CD011145,16358382,0
CD011145,16359740,0
CD011145,16359741,0
CD011145,16359758,0
CD011145,16362629,0
CD011145,16364486,0
CD011145,16364932,0
CD011145,16365625,0
CD011145,16367898,0
CD011145,16368737,0
CD011145,1637219,0
CD011145,16373773,0
CD011145,16374005,0
CD011145,16374006,0
CD011145,16375207,0
CD011145,16375656,0
CD011145,16375657,0
CD011145,16375658,0
CD011145,16377238,0
CD011145,16378847,0
CD011145,16384945,0
CD011145,16387994,0
CD011145,16388684,0
CD011145,16388705,0
CD011145,16390773,0
CD011145,16392410,0
CD011145,16392411,0
CD011145,16392457,0
CD011145,16393430,0
CD011145,16397084,0
CD011145,16398891,0
CD011145,16398908,0
CD011145,16398923,0
CD011145,16399939,0
CD011145,16401246,0
CD011145,16401618,0
CD011145,16401849,0
CD011145,16401890,0
CD011145,16403248,0
CD011145,16404633,0
CD011145,16407119,0
CD011145,16407579,0
CD011145,16409081,0
CD011145,16409439,0
CD011145,16413427,0
CD011145,16416467,0
CD011145,16416470,0
CD011145,16416471,0
CD011145,16418055,0
CD011145,16419691,0
CD011145,1642108,0
CD011145,1642109,1
CD011145,16421113,0
CD011145,16421116,0
CD011145,16424666,0
CD011145,16424819,0
CD011145,16426093,0
CD011145,16426486,0
CD011145,16426755,0
CD011145,16427148,0
CD011145,16432388,0
CD011145,16432391,0
CD011145,16433954,0
CD011145,16434113,0
CD011145,16434124,0
CD011145,16435760,0
CD011145,16437430,0
CD011145,16437462,0
CD011145,16442967,0
CD011145,16445161,0
CD011145,16445306,0
CD011145,16447552,0
CD011145,16448581,0
CD011145,16449090,0
CD011145,16449757,0
CD011145,16451145,0
CD011145,16451811,0
CD011145,16452287,0
CD011145,16453055,0
CD011145,16453056,0
CD011145,16460385,0
CD011145,16461247,0
CD011145,16461249,0
CD011145,16461251,0
CD011145,16461302,0
CD011145,16462205,0
CD011145,16464371,0
CD011145,16464686,0
CD011145,16465051,1
CD011145,16465053,0
CD011145,16466586,0
CD011145,16466591,0
CD011145,16466593,0
CD011145,16469389,0
CD011145,16469995,0
CD011145,16470370,0
CD011145,16470518,0
CD011145,16472360,0
CD011145,16473978,1
CD011145,16475448,0
CD011145,16476811,0
CD011145,16477580,0
CD011145,16477582,0
CD011145,16478568,0
CD011145,16478571,0
CD011145,16479025,0
CD011145,16482919,0
CD011145,16483272,0
CD011145,16484811,0
CD011145,16485863,0
CD011145,16485871,0
CD011145,16488420,0
CD011145,16489473,0
CD011145,16490044,0
CD011145,16490049,0
CD011145,16492072,0
CD011145,16493236,0
CD011145,1649536,0
CD011145,16497438,0
CD011145,16497984,0
CD011145,16499971,0
CD011145,16502399,0
CD011145,16503321,0
CD011145,16504580,0
CD011145,16505133,0
CD011145,16506272,0
CD011145,16508298,0
CD011145,16517489,0
CD011145,16517491,0
CD011145,16518161,0
CD011145,16520023,0
CD011145,16521815,0
CD011145,16521916,0
CD011145,16525414,0
CD011145,16525921,0
CD011145,16526186,0
CD011145,16529847,0
CD011145,16530394,0
CD011145,16531018,0
CD011145,16534206,0
CD011145,16534768,0
CD011145,16534769,0
CD011145,16534775,0
CD011145,16539663,0
CD011145,16539748,0
CD011145,16542679,0
CD011145,16543520,0
CD011145,16543532,0
CD011145,16544053,0
CD011145,16544085,0
CD011145,16548090,0
CD011145,16548091,0
CD011145,16548486,0
CD011145,16548854,0
CD011145,16550383,0
CD011145,16550750,0
CD011145,16551319,0
CD011145,16554070,0
CD011145,16556520,0
CD011145,16567382,0
CD011145,16567699,0
CD011145,16568808,0
CD011145,16569466,0
CD011145,16574032,0
CD011145,16574280,0
CD011145,16579082,0
CD011145,16579666,0
CD011145,16581169,0
CD011145,16581404,0
CD011145,16586164,0
CD011145,16599649,0
CD011145,16600641,0
CD011145,16601215,0
CD011145,16601329,0
CD011145,16601563,0
CD011145,16606766,0
CD011145,16606880,0
CD011145,16606910,0
CD011145,16606912,0
CD011145,16607096,0
CD011145,16609319,0
CD011145,16609323,0
CD011145,16611015,0
CD011145,16611709,0
CD011145,16614017,0
CD011145,16614789,0
CD011145,16615165,0
CD011145,16615712,0
CD011145,16618630,1
CD011145,16621071,0
CD011145,1662452,0
CD011145,16624531,0
CD011145,16625573,0
CD011145,16625595,0
CD011145,16625937,0
CD011145,16627793,0
CD011145,16627933,0
CD011145,16629444,0
CD011145,16634464,0
CD011145,16634466,0
CD011145,16637023,0
CD011145,16638622,0
CD011145,16640793,0
CD011145,16640794,0
CD011145,16644278,0
CD011145,16645272,1
CD011145,16645936,0
CD011145,16645939,0
CD011145,16647757,0
CD011145,16649889,0
CD011145,16652347,0
CD011145,16669138,0
CD011145,16670243,0
CD011145,16670248,0
CD011145,16673969,0
CD011145,16675064,0
CD011145,16676288,0
CD011145,16676290,0
CD011145,16676295,0
CD011145,16676727,0
CD011145,16679640,0
CD011145,16682538,0
CD011145,16682794,0
CD011145,16683655,0
CD011145,16683660,0
CD011145,16683973,0
CD011145,16684396,0
CD011145,16684398,0
CD011145,16685698,0
CD011145,16685870,0
CD011145,16686406,0
CD011145,16686866,0
CD011145,16686878,0
CD011145,16687183,1
CD011145,16688491,0
CD011145,16690696,0
CD011145,16690990,0
CD011145,16690992,0
CD011145,16690993,0
CD011145,16696749,0
CD011145,16698505,0
CD011145,16699281,0
CD011145,16699282,0
CD011145,16700845,0
CD011145,16700962,0
CD011145,16702780,0
CD011145,16703361,0
CD011145,16705684,0
CD011145,16706664,0
CD011145,16710087,0
CD011145,16710088,0
CD011145,16710496,0
CD011145,16713661,0
CD011145,16717210,0
CD011145,16717466,0
CD011145,16722974,0
CD011145,16723158,0
CD011145,16723314,0
CD011145,16723799,0
CD011145,16728703,0
CD011145,16731209,0
CD011145,16731214,0
CD011145,16731323,0
CD011145,1673209,0
CD011145,16732748,0
CD011145,16733354,0
CD011145,16734921,0
CD011145,16735709,0
CD011145,16741362,0
CD011145,16753246,0
CD011145,16754761,0
CD011145,16757390,0
CD011145,16757504,0
CD011145,16758132,0
CD011145,16758323,0
CD011145,16758336,0
CD011145,16760196,0
CD011145,16764349,0
CD011145,16764499,0
CD011145,16764547,0
CD011145,16767418,0
CD011145,16768957,0
CD011145,16771043,0
CD011145,16772749,0
CD011145,16773617,0
CD011145,16773952,0
CD011145,16774622,0
CD011145,16776783,0
CD011145,16776788,0
CD011145,16778398,0
CD011145,16779765,0
CD011145,16780670,0
CD011145,16780671,0
CD011145,16783169,0
CD011145,1678420,0
CD011145,16784757,0
CD011145,16789337,0
CD011145,16791357,0
CD011145,16797787,0
CD011145,16799901,0
CD011145,16799902,0
CD011145,16801647,0
CD011145,16805926,0
CD011145,16805974,0
CD011145,16807199,0
CD011145,16807867,0
CD011145,16808889,0
CD011145,16810394,0
CD011145,16813099,0
CD011145,16813785,0
CD011145,16814323,0
CD011145,16814807,0
CD011145,16815039,0
CD011145,16816011,0
CD011145,16816014,0
CD011145,16817981,0
CD011145,16820420,0
CD011145,16820421,0
CD011145,16821258,0
CD011145,16822522,0
CD011145,16822728,0
CD011145,16824246,0
CD011145,16824546,0
CD011145,16827929,0
CD011145,16827985,0
CD011145,16829212,0
CD011145,16832081,0
CD011145,16832678,0
CD011145,16838400,0
CD011145,16840979,0
CD011145,16841077,0
CD011145,1684233,0
CD011145,16842692,0
CD011145,16843497,0
CD011145,16845507,0
CD011145,16850571,0
CD011145,16854944,0
CD011145,16855032,0
CD011145,16855033,0
CD011145,16855421,0
CD011145,16856114,0
CD011145,16856217,0
CD011145,16860261,0
CD011145,16861375,0
CD011145,16861424,0
CD011145,16862678,0
CD011145,16863272,0
CD011145,16863598,0
CD011145,16864814,0
CD011145,16866673,0
CD011145,16866674,0
CD011145,16866904,0
CD011145,16866915,0
CD011145,16867029,0
CD011145,16867031,0
CD011145,16867204,0
CD011145,16868793,0
CD011145,16869339,0
CD011145,16870037,0
CD011145,16870038,0
CD011145,16870633,0
CD011145,16870636,0
CD011145,16870699,0
CD011145,16871896,0
CD011145,16873201,0
CD011145,16873782,0
CD011145,16873919,0
CD011145,16873924,0
CD011145,16877235,0
CD011145,16877731,0
CD011145,16879302,0
CD011145,16881946,0
CD011145,1688571,0
CD011145,16886100,0
CD011145,16886518,0
CD011145,16886798,0
CD011145,16887359,0
CD011145,16889161,0
CD011145,16893713,0
CD011145,16894103,0
CD011145,16894104,0
CD011145,16897628,0
CD011145,16899996,0
CD011145,16901194,0
CD011145,16902306,0
CD011145,16902877,0
CD011145,16904902,0
CD011145,16905684,0
CD011145,16905764,0
CD011145,16905820,0
CD011145,16906312,1
CD011145,16906622,0
CD011145,16906631,0
CD011145,16906632,0
CD011145,16907696,0
CD011145,16911919,1
CD011145,16912105,0
CD011145,16912479,0
CD011145,16913981,0
CD011145,16913984,0
CD011145,16913994,0
CD011145,16914067,0
CD011145,16914266,0
CD011145,16914696,0
CD011145,16914835,0
CD011145,16914845,0
CD011145,16914932,0
CD011145,16915871,0
CD011145,16915875,0
CD011145,16917624,0
CD011145,16921251,0
CD011145,16924019,0
CD011145,16926093,0
CD011145,16926764,0
CD011145,16927407,0
CD011145,16927409,0
CD011145,16929246,0
CD011145,16930364,0
CD011145,16931417,0
CD011145,16935051,0
CD011145,16935307,0
CD011145,16936712,0
CD011145,16937941,0
CD011145,16939531,0
CD011145,16940411,0
CD011145,16940725,0
CD011145,16941467,0
CD011145,16942548,0
CD011145,16943684,0
CD011145,16944667,0
CD011145,16945218,0
CD011145,16945852,0
CD011145,16946362,0
CD011145,16948307,0
CD011145,16950457,0
CD011145,16953165,0
CD011145,16954688,0
CD011145,16954693,0
CD011145,16955419,0
CD011145,16955423,0
CD011145,16955424,0
CD011145,16955428,0
CD011145,16955434,0
CD011145,16955435,0
CD011145,16955442,0
CD011145,16955448,0
CD011145,16955454,0
CD011145,16957545,0
CD011145,16957572,0
CD011145,16958942,0
CD011145,16960447,0
CD011145,16965193,0
CD011145,16965558,0
CD011145,16966661,0
CD011145,16967466,0
CD011145,16967469,0
CD011145,16967696,0
CD011145,16968662,0
CD011145,16969711,0
CD011145,16970654,0
CD011145,16972606,0
CD011145,16977675,0
CD011145,16977680,0
CD011145,16979083,0
CD011145,16980256,0
CD011145,16982172,0
CD011145,16982571,0
CD011145,16986143,0
CD011145,16987166,0
CD011145,16988960,0
CD011145,16991106,0
CD011145,16995851,0
CD011145,16996687,0
CD011145,16998647,0
CD011145,16998649,0
CD011145,16999455,0
CD011145,16999839,0
CD011145,17001023,0
CD011145,17002959,0
CD011145,17005066,0
CD011145,17005070,0
CD011145,17005204,0
CD011145,17008609,0
CD011145,17012075,0
CD011145,17014605,0
CD011145,17016157,0
CD011145,17017823,0
CD011145,17018552,0
CD011145,17020396,0
CD011145,17020600,0
CD011145,17022108,0
CD011145,17022109,0
CD011145,17023213,0
CD011145,17023250,0
CD011145,17023495,0
CD011145,17026778,0
CD011145,17028565,0
CD011145,17029272,0
CD011145,17030655,0
CD011145,17032607,0
CD011145,17032608,0
CD011145,17034006,0
CD011145,17038080,0
CD011145,17038944,0
CD011145,17039213,0
CD011145,17039300,0
CD011145,17041740,0
CD011145,17043339,0
CD011145,17044133,0
CD011145,17044136,0
CD011145,17044730,0
CD011145,17047008,0
CD011145,17047484,0
CD011145,17049245,0
CD011145,17050265,0
CD011145,17050293,0
CD011145,17050501,0
CD011145,17052006,0
CD011145,17052048,0
CD011145,17052375,0
CD011145,17052804,0
CD011145,17054568,0
CD011145,17056337,0
CD011145,17056626,0
CD011145,17057877,0
CD011145,17057891,0
CD011145,17060562,0
CD011145,17060817,0
CD011145,17060818,0
CD011145,17060819,0
CD011145,17060820,0
CD011145,17060821,0
CD011145,17060824,0
CD011145,17060840,0
CD011145,17062521,0
CD011145,17062548,0
CD011145,17062552,0
CD011145,17063061,0
CD011145,17063069,0
CD011145,17068312,1
CD011145,17068315,0
CD011145,17068394,0
CD011145,17070733,0
CD011145,17074085,0
CD011145,17076957,0
CD011145,17076986,0
CD011145,17077632,0
CD011145,17077633,0
CD011145,17078433,0
CD011145,17079111,0
CD011145,17082468,0
CD011145,17082510,0
CD011145,17083203,0
CD011145,17087316,0
CD011145,17087700,0
CD011145,17087704,0
CD011145,17088167,0
CD011145,17089386,0
CD011145,17089396,0
CD011145,17091616,0
CD011145,17092620,0
CD011145,17092979,0
CD011145,17094102,0
CD011145,17095893,0
CD011145,17096463,0
CD011145,17097109,0
CD011145,17097195,0
CD011145,17097769,0
CD011145,17097796,0
CD011145,17097988,0
CD011145,17098843,0
CD011145,1709958,0
CD011145,17101196,0
CD011145,17101223,0
CD011145,17101932,0
CD011145,17105962,1
CD011145,17106212,0
CD011145,17109476,0
CD011145,17109583,0
CD011145,17110811,0
CD011145,17111921,0
CD011145,17117331,0
