topic,pmid,human,stratum,N_stratum,n_sampled,weight,pool_size
CD010772,10095375,0,non_eligible,269,100,2.69,316
CD010772,10396468,0,non_eligible,269,100,2.69,316
CD010772,16272070,0,non_eligible,269,100,2.69,316
CD010772,10939786,0,non_eligible,269,100,2.69,316
CD010772,19632119,0,non_eligible,269,100,2.69,316
CD010772,9050430,0,non_eligible,269,100,2.69,316
CD010772,17191421,0,non_eligible,269,100,2.69,316
CD010772,21903447,0,non_eligible,269,100,2.69,316
CD010772,6692189,0,non_eligible,269,100,2.69,316
CD010772,10187878,0,non_eligible,269,100,2.69,316
CD010772,23268875,0,non_eligible,269,100,2.69,316
CD010772,20799249,0,non_eligible,269,100,2.69,316
CD010772,11921154,0,non_eligible,269,100,2.69,316
CD010772,18285677,0,non_eligible,269,100,2.69,316
CD010772,12571823,0,non_eligible,269,100,2.69,316
CD010772,21621310,0,non_eligible,269,100,2.69,316
CD010772,9291882,0,non_eligible,269,100,2.69,316
CD010772,2214305,0,non_eligible,269,100,2.69,316
CD010772,3611032,0,non_eligible,269,100,2.69,316
CD010772,21718268,0,non_eligible,269,100,2.69,316
CD010772,18678573,0,non_eligible,269,100,2.69,316
CD010772,16175157,0,non_eligible,269,100,2.69,316
CD010772,17502007,0,non_eligible,269,100,2.69,316
CD010772,12389836,0,non_eligible,269,100,2.69,316
CD010772,20158493,0,non_eligible,269,100,2.69,316
CD010772,19838514,0,non_eligible,269,100,2.69,316
CD010772,9859120,0,non_eligible,269,100,2.69,316
CD010772,15948064,0,non_eligible,269,100,2.69,316
CD010772,16291888,0,non_eligible,269,100,2.69,316
CD010772,11483232,0,non_eligible,269,100,2.69,316
CD010772,21908910,0,non_eligible,269,100,2.69,316
CD010772,14687382,0,non_eligible,269,100,2.69,316
CD010772,16982570,0,non_eligible,269,100,2.69,316
CD010772,9063339,0,non_eligible,269,100,2.69,316
CD010772,3772624,0,non_eligible,269,100,2.69,316
CD010772,20455862,0,non_eligible,269,100,2.69,316
CD010772,15137556,0,non_eligible,269,100,2.69,316
CD010772,14646031,0,non_eligible,269,100,2.69,316
CD010772,23208022,0,non_eligible,269,100,2.69,316
CD010772,12752846,0,non_eligible,269,100,2.69,316
CD010772,1576226,0,non_eligible,269,100,2.69,316
CD010772,10773648,0,non_eligible,269,100,2.69,316
CD010772,17334275,0,non_eligible,269,100,2.69,316
CD010772,14511157,0,non_eligible,269,100,2.69,316
CD010772,22170358,0,non_eligible,269,100,2.69,316
CD010772,9921852,0,non_eligible,269,100,2.69,316
CD010772,8255833,0,non_eligible,269,100,2.69,316
CD010772,20629169,0,non_eligible,269,100,2.69,316
CD010772,3294349,0,non_eligible,269,100,2.69,316
CD010772,12707073,0,non_eligible,269,100,2.69,316
CD010772,10544724,0,non_eligible,269,100,2.69,316
CD010772,16977673,0,non_eligible,269,100,2.69,316
CD010772,2284389,0,non_eligible,269,100,2.69,316
CD010772,15459515,0,non_eligible,269,100,2.69,316
CD010772,11370580,0,non_eligible,269,100,2.69,316
CD010772,18097141,0,non_eligible,269,100,2.69,316
CD010772,16093227,0,non_eligible,269,100,2.69,316
CD010772,3241463,0,non_eligible,269,100,2.69,316
CD010772,12611290,0,non_eligible,269,100,2.69,316
CD010772,7100362,0,non_eligible,269,100,2.69,316
CD010772,17292021,0,non_eligible,269,100,2.69,316
CD010772,20416977,0,non_eligible,269,100,2.69,316
CD010772,18839800,0,non_eligible,269,100,2.69,316
CD010775,18850670,1,eligible,11,11,1.0,241
CD010775,20101272,1,eligible,11,11,1.0,241
CD010775,21229776,1,eligible,11,11,1.0,241
CD010775,17542384,1,eligible,11,11,1.0,241
CD010775,15817019,1,eligible,11,11,1.0,241
CD010775,22228824,1,eligible,11,11,1.0,241
CD010775,22298207,1,eligible,11,11,1.0,241
CD010775,18474719,1,eligible,11,11,1.0,241
CD010775,22014176,1,eligible,11,11,1.0,241
CD010775,20141536,1,eligible,11,11,1.0,241
CD010775,22581594,1,eligible,11,11,1.0,241
CD010775,21081498,0,non_eligible,230,100,2.3,241
CD010775,19542235,0,non_eligible,230,100,2.3,241
CD010775,3066010,0,non_eligible,230,100,2.3,241
CD010775,22298886,0,non_eligible,230,100,2.3,241
CD010775,22490733,0,non_eligible,230,100,2.3,241
CD010775,484452,0,non_eligible,230,100,2.3,241
CD010775,22496580,0,non_eligible,230,100,2.3,241
CD010775,21676920,0,non_eligible,230,100,2.3,241
CD010775,17328916,0,non_eligible,230,100,2.3,241
CD010775,18539485,0,non_eligible,230,100,2.3,241
CD010775,2995481,0,non_eligible,230,100,2.3,241
CD010775,9101589,0,non_eligible,230,100,2.3,241
CD010775,21457610,0,non_eligible,230,100,2.3,241
CD010775,20863306,0,non_eligible,230,100,2.3,241
CD010775,12793731,0,non_eligible,230,100,2.3,241
CD010775,20310038,0,non_eligible,230,100,2.3,241
CD010775,17011020,0,non_eligible,230,100,2.3,241
CD010775,22424621,0,non_eligible,230,100,2.3,241
CD010775,2364628,0,non_eligible,230,100,2.3,241
CD010775,19672065,0,non_eligible,230,100,2.3,241
CD010775,11814229,0,non_eligible,230,100,2.3,241
CD010775,21418960,0,non_eligible,230,100,2.3,241
CD010775,14585160,0,non_eligible,230,100,2.3,241
CD010775,645556,0,non_eligible,230,100,2.3,241
CD010775,9498898,0,non_eligible,230,100,2.3,241
CD010775,16461673,0,non_eligible,230,100,2.3,241
CD010775,22277128,0,non_eligible,230,100,2.3,241
CD010775,10635339,0,non_eligible,230,100,2.3,241
CD010775,19129390,0,non_eligible,230,100,2.3,241
CD010775,21945986,0,non_eligible,230,100,2.3,241
CD010775,21474808,0,non_eligible,230,100,2.3,241
CD010775,21592576,0,non_eligible,230,100,2.3,241
CD010775,16815085,0,non_eligible,230,100,2.3,241
CD010775,22115097,0,non_eligible,230,100,2.3,241
CD010775,15167984,0,non_eligible,230,100,2.3,241
CD010775,16690349,0,non_eligible,230,100,2.3,241
CD010775,13671618,0,non_eligible,230,100,2.3,241
CD010775,22728859,0,non_eligible,230,100,2.3,241
CD010775,1150762,0,non_eligible,230,100,2.3,241
CD010775,21365162,0,non_eligible,230,100,2.3,241
CD010775,20679642,0,non_eligible,230,100,2.3,241
CD010775,685830,0,non_eligible,230,100,2.3,241
CD010775,3690513,0,non_eligible,230,100,2.3,241
CD010775,20957394,0,non_eligible,230,100,2.3,241
CD010775,21801472,0,non_eligible,230,100,2.3,241
CD010775,16335575,0,non_eligible,230,100,2.3,241
CD010775,10503898,0,non_eligible,230,100,2.3,241
CD010775,10964565,0,non_eligible,230,100,2.3,241
CD010775,1740010,0,non_eligible,230,100,2.3,241
CD010775,16489254,0,non_eligible,230,100,2.3,241
CD010775,5149396,0,non_eligible,230,100,2.3,241
CD010775,19260980,0,non_eligible,230,100,2.3,241
CD010775,20822854,0,non_eligible,230,100,2.3,241
CD010775,21163106,0,non_eligible,230,100,2.3,241
CD010775,18335256,0,non_eligible,230,100,2.3,241
CD010775,21790967,0,non_eligible,230,100,2.3,241
CD010775,7327668,0,non_eligible,230,100,2.3,241
CD010775,21642663,0,non_eligible,230,100,2.3,241
CD010775,22056842,0,non_eligible,230,100,2.3,241
CD010775,22353375,0,non_eligible,230,100,2.3,241
CD010775,21156989,0,non_eligible,230,100,2.3,241
CD010775,21917776,0,non_eligible,230,100,2.3,241
CD010775,19937448,0,non_eligible,230,100,2.3,241
CD010775,21395965,0,non_eligible,230,100,2.3,241
CD010775,3988358,0,non_eligible,230,100,2.3,241
CD010775,21281555,0,non_eligible,230,100,2.3,241
CD010775,22258041,0,non_eligible,230,100,2.3,241
CD010775,20884013,0,non_eligible,230,100,2.3,241
CD010775,21520004,0,non_eligible,230,100,2.3,241
CD010775,22280947,0,non_eligible,230,100,2.3,241
CD010775,5920498,0,non_eligible,230,100,2.3,241
CD010775,1305676,0,non_eligible,230,100,2.3,241
CD010775,8222068,0,non_eligible,230,100,2.3,241
CD010775,15647471,0,non_eligible,230,100,2.3,241
CD010775,7845353,0,non_eligible,230,100,2.3,241
CD010775,20689285,0,non_eligible,230,100,2.3,241
CD010775,21070702,0,non_eligible,230,100,2.3,241
CD010775,20108371,0,non_eligible,230,100,2.3,241
CD010775,18820094,0,non_eligible,230,100,2.3,241
CD010775,22443246,0,non_eligible,230,100,2.3,241
CD010775,9585478,0,non_eligible,230,100,2.3,241
CD010775,9135137,0,non_eligible,230,100,2.3,241
CD010775,22344629,0,non_eligible,230,100,2.3,241
CD010775,1394844,0,non_eligible,230,100,2.3,241
CD010775,8397185,0,non_eligible,230,100,2.3,241
CD010775,20721924,0,non_eligible,230,100,2.3,241
CD010775,512554,0,non_eligible,230,100,2.3,241
CD010775,2618080,0,non_eligible,230,100,2.3,241
CD010775,14718541,0,non_eligible,230,100,2.3,241
CD010775,22082082,0,non_eligible,230,100,2.3,241
CD010775,1944238,0,non_eligible,230,100,2.3,241
CD010775,22176962,0,non_eligible,230,100,2.3,241
CD010775,15036644,0,non_eligible,230,100,2.3,241
CD010775,22018763,0,non_eligible,230,100,2.3,241
CD010775,11159734,0,non_eligible,230,100,2.3,241
CD010775,20592177,0,non_eligible,230,100,2.3,241
CD010775,20889166,0,non_eligible,230,100,2.3,241
CD010775,17260164,0,non_eligible,230,100,2.3,241
CD010775,20615057,0,non_eligible,230,100,2.3,241
CD010775,19772593,0,non_eligible,230,100,2.3,241
CD010783,21702929,1,eligible,30,30,1.0,10905
CD010783,19494551,1,eligible,30,30,1.0,10905
CD010783,17553526,1,eligible,30,30,1.0,10905
CD010783,23019264,1,eligible,30,30,1.0,10905
CD010783,18535375,1,eligible,30,30,1.0,10905
CD010783,20847554,1,eligible,30,30,1.0,10905
CD010783,17353470,1,eligible,30,30,1.0,10905
CD010783,22573144,1,eligible,30,30,1.0,10905
CD010783,15800137,1,eligible,30,30,1.0,10905
CD010783,22416827,1,eligible,30,30,1.0,10905
CD010783,22687167,1,eligible,30,30,1.0,10905
CD010783,12163189,1,eligible,30,30,1.0,10905
CD010783,20808143,1,eligible,30,30,1.0,10905
CD010783,22233766,1,eligible,30,30,1.0,10905
CD010783,16682538,1,eligible,30,30,1.0,10905
CD010783,14699432,1,eligible,30,30,1.0,10905
CD010783,21106558,1,eligible,30,30,1.0,10905
CD010783,22278151,1,eligible,30,30,1.0,10905
CD010783,21489344,1,eligible,30,30,1.0,10905
CD010783,19220561,1,eligible,30,30,1.0,10905
CD010783,22761691,1,eligible,30,30,1.0,10905
CD010783,19747425,1,eligible,30,30,1.0,10905
CD010783,12404652,1,eligible,30,30,1.0,10905
CD010783,22457741,1,eligible,30,30,1.0,10905
CD010783,18071141,1,eligible,30,30,1.0,10905
CD010783,10765048,1,eligible,30,30,1.0,10905
CD010783,18723162,1,eligible,30,30,1.0,10905
CD010783,23567400,1,eligible,30,30,1.0,10905
CD010783,19319929,1,eligible,30,30,1.0,10905
CD010783,15249617,1,eligible,30,30,1.0,10905
CD010783,3559018,0,non_eligible,10875,100,108.75,10905
CD010783,1461083,0,non_eligible,10875,100,108.75,10905
CD010783,9039618,0,non_eligible,10875,100,108.75,10905
CD010783,14710449,0,non_eligible,10875,100,108.75,10905
CD010783,22414550,0,non_eligible,10875,100,108.75,10905
CD010783,17354083,0,non_eligible,10875,100,108.75,10905
CD010783,19726334,0,non_eligible,10875,100,108.75,10905
CD010783,21047403,0,non_eligible,10875,100,108.75,10905
CD010783,20826875,0,non_eligible,10875,100,108.75,10905
CD010783,22349451,0,non_eligible,10875,100,108.75,10905
CD010783,24123241,0,non_eligible,10875,100,108.75,10905
CD010783,19996880,0,non_eligible,10875,100,108.75,10905
CD010783,9703164,0,non_eligible,10875,100,108.75,10905
CD010783,12731663,0,non_eligible,10875,100,108.75,10905
CD010783,12714795,0,non_eligible,10875,100,108.75,10905
CD010783,21673406,0,non_eligible,10875,100,108.75,10905
CD010783,17684227,0,non_eligible,10875,100,108.75,10905
CD010783,24298765,0,non_eligible,10875,100,108.75,10905
CD010783,24157823,0,non_eligible,10875,100,108.75,10905
CD010783,19123199,0,non_eligible,10875,100,108.75,10905
CD010783,23373580,0,non_eligible,10875,100,108.75,10905
CD010783,19557572,0,non_eligible,10875,100,108.75,10905
CD010783,16271803,0,non_eligible,10875,100,108.75,10905
CD010783,24426778,0,non_eligible,10875,100,108.75,10905
CD010783,8473692,0,non_eligible,10875,100,108.75,10905
CD010783,17120252,0,non_eligible,10875,100,108.75,10905
CD010783,8293601,0,non_eligible,10875,100,108.75,10905
CD010783,24193144,0,non_eligible,10875,100,108.75,10905
CD010783,14742923,0,non_eligible,10875,100,108.75,10905
CD010783,18504115,0,non_eligible,10875,100,108.75,10905
CD010783,9136256,0,non_eligible,10875,100,108.75,10905
CD010783,10847562,0,non_eligible,10875,100,108.75,10905
CD010783,21457610,0,non_eligible,10875,100,108.75,10905
CD010783,22116953,0,non_eligible,10875,100,108.75,10905
CD010783,9400564,0,non_eligible,10875,100,108.75,10905
CD010783,15785031,0,non_eligible,10875,100,108.75,10905
CD010783,21285048,0,non_eligible,10875,100,108.75,10905
CD010783,15889663,0,non_eligible,10875,100,108.75,10905
CD010783,22646750,0,non_eligible,10875,100,108.75,10905
CD010783,10883717,0,non_eligible,10875,100,108.75,10905
CD010783,10718200,0,non_eligible,10875,100,108.75,10905
CD010783,23403474,0,non_eligible,10875,100,108.75,10905
CD010783,19780044,0,non_eligible,10875,100,108.75,10905
CD010783,12456070,0,non_eligible,10875,100,108.75,10905
CD010783,14962147,0,non_eligible,10875,100,108.75,10905
CD010783,17334269,0,non_eligible,10875,100,108.75,10905
CD010783,7727205,0,non_eligible,10875,100,108.75,10905
CD010783,10753008,0,non_eligible,10875,100,108.75,10905
CD010783,24845117,0,non_eligible,10875,100,108.75,10905
CD010783,19005889,0,non_eligible,10875,100,108.75,10905
CD010783,18002332,0,non_eligible,10875,100,108.75,10905
CD010783,17826459,0,non_eligible,10875,100,108.75,10905
CD010783,20571216,0,non_eligible,10875,100,108.75,10905
CD010783,15171906,0,non_eligible,10875,100,108.75,10905
CD010783,22546353,0,non_eligible,10875,100,108.75,10905
CD010783,10935413,0,non_eligible,10875,100,108.75,10905
CD010783,23632267,0,non_eligible,10875,100,108.75,10905
CD010783,9312819,0,non_eligible,10875,100,108.75,10905
CD010783,19783195,0,non_eligible,10875,100,108.75,10905
CD010783,19424282,0,non_eligible,10875,100,108.75,10905
CD010783,24450567,0,non_eligible,10875,100,108.75,10905
CD010783,16137290,0,non_eligible,10875,100,108.75,10905
CD010783,12891639,0,non_eligible,10875,100,108.75,10905
CD010783,16690990,0,non_eligible,10875,100,108.75,10905
CD010783,16451145,0,non_eligible,10875,100,108.75,10905
CD010783,22614649,0,non_eligible,10875,100,108.75,10905
CD010783,22154547,0,non_eligible,10875,100,108.75,10905
CD010783,23872589,0,non_eligible,10875,100,108.75,10905
CD010783,16881946,0,non_eligible,10875,100,108.75,10905
CD010783,16190012,0,non_eligible,10875,100,108.75,10905
CD010783,16670248,0,non_eligible,10875,100,108.75,10905
CD010783,18270487,0,non_eligible,10875,100,108.75,10905
CD010783,8561155,0,non_eligible,10875,100,108.75,10905
CD010783,16255841,0,non_eligible,10875,100,108.75,10905
CD010783,12404654,0,non_eligible,10875,100,108.75,10905
CD010783,20074912,0,non_eligible,10875,100,108.75,10905
CD010783,8014389,0,non_eligible,10875,100,108.75,10905
CD010783,15361288,0,non_eligible,10875,100,108.75,10905
CD010783,10165357,0,non_eligible,10875,100,108.75,10905
CD010783,8190289,0,non_eligible,10875,100,108.75,10905
CD010783,22913655,0,non_eligible,10875,100,108.75,10905
CD010783,18786078,0,non_eligible,10875,100,108.75,10905
CD010783,19409033,0,non_eligible,10875,100,108.75,10905
CD010783,15729101,0,non_eligible,10875,100,108.75,10905
CD010783,15847122,0,non_eligible,10875,100,108.75,10905
CD010783,18036184,0,non_eligible,10875,100,108.75,10905
CD010783,7907098,0,non_eligible,10875,100,108.75,10905
CD010783,19474036,0,non_eligible,10875,100,108.75,10905
CD010783,21109312,0,non_eligible,10875,100,108.75,10905
CD010783,20101070,0,non_eligible,10875,100,108.75,10905
CD010783,16145185,0,non_eligible,10875,100,108.75,10905
CD010783,20360596,0,non_eligible,10875,100,108.75,10905
CD010783,16239239,0,non_eligible,10875,100,108.75,10905
CD010783,9117376,0,non_eligible,10875,100,108.75,10905
CD010783,7482642,0,non_eligible,10875,100,108.75,10905
CD010783,12122168,0,non_eligible,10875,100,108.75,10905
CD010783,17687449,0,non_eligible,10875,100,108.75,10905
CD010783,22430020,0,non_eligible,10875,100,108.75,10905
CD010783,22530265,0,non_eligible,10875,100,108.75,10905
CD010783,20065246,0,non_eligible,10875,100,108.75,10905
CD010860,22508578,1,eligible,7,7,1.0,94
CD010860,11113982,1,eligible,7,7,1.0,94
CD010860,20473827,1,eligible,7,7,1.0,94
CD010860,17567931,1,eligible,7,7,1.0,94
CD010860,14511167,1,eligible,7,7,1.0,94
CD010860,15877567,1,eligible,7,7,1.0,94
CD010860,16534774,1,eligible,7,7,1.0,94
CD010860,20808118,0,non_eligible,87,87,1.0,94
CD010860,17393836,0,non_eligible,87,87,1.0,94
CD010860,16503593,0,non_eligible,87,87,1.0,94
CD010860,19842783,0,non_eligible,87,87,1.0,94
CD010860,15995092,0,non_eligible,87,87,1.0,94
CD010860,10904947,0,non_eligible,87,87,1.0,94
CD010860,20164591,0,non_eligible,87,87,1.0,94
CD010860,20350331,0,non_eligible,87,87,1.0,94
CD010860,22150245,0,non_eligible,87,87,1.0,94
CD010860,22988784,0,non_eligible,87,87,1.0,94
CD010860,17908348,0,non_eligible,87,87,1.0,94
CD010860,22328005,0,non_eligible,87,87,1.0,94
CD010860,19730176,0,non_eligible,87,87,1.0,94
CD010860,20638142,0,non_eligible,87,87,1.0,94
CD010860,18198975,0,non_eligible,87,87,1.0,94
CD010860,22256468,0,non_eligible,87,87,1.0,94
CD010860,22310499,0,non_eligible,87,87,1.0,94
CD010860,22873491,0,non_eligible,87,87,1.0,94
CD010860,8733925,0,non_eligible,87,87,1.0,94
CD010860,22851064,0,non_eligible,87,87,1.0,94
CD010860,16460402,0,non_eligible,87,87,1.0,94
CD010860,8900595,0,non_eligible,87,87,1.0,94
CD010860,21695696,0,non_eligible,87,87,1.0,94
CD010860,18396072,0,non_eligible,87,87,1.0,94
CD010860,18654937,0,non_eligible,87,87,1.0,94
CD010860,12859363,0,non_eligible,87,87,1.0,94
CD010860,17447100,0,non_eligible,87,87,1.0,94
CD010860,20394408,0,non_eligible,87,87,1.0,94
CD010860,19212721,0,non_eligible,87,87,1.0,94
CD010860,22626912,0,non_eligible,87,87,1.0,94
CD010860,18538508,0,non_eligible,87,87,1.0,94
CD010860,15694996,0,non_eligible,87,87,1.0,94
CD010860,15217776,0,non_eligible,87,87,1.0,94
CD010860,16859628,0,non_eligible,87,87,1.0,94
CD010860,19582756,0,non_eligible,87,87,1.0,94
CD010860,18764676,0,non_eligible,87,87,1.0,94
CD010860,22906395,0,non_eligible,87,87,1.0,94
CD010860,21435921,0,non_eligible,87,87,1.0,94
CD010860,17120261,0,non_eligible,87,87,1.0,94
CD010860,19083293,0,non_eligible,87,87,1.0,94
CD010860,22112432,0,non_eligible,87,87,1.0,94
CD010860,10379185,0,non_eligible,87,87,1.0,94
CD010860,18997295,0,non_eligible,87,87,1.0,94
CD010860,22472702,0,non_eligible,87,87,1.0,94
CD010860,7907040,0,non_eligible,87,87,1.0,94
CD010860,23076515,0,non_eligible,87,87,1.0,94
CD010860,14518050,0,non_eligible,87,87,1.0,94
CD010860,9831484,0,non_eligible,87,87,1.0,94
CD010860,18533066,0,non_eligible,87,87,1.0,94
CD010860,15494776,0,non_eligible,87,87,1.0,94
CD010860,11240446,0,non_eligible,87,87,1.0,94
CD010860,9674026,0,non_eligible,87,87,1.0,94
CD010860,22996060,0,non_eligible,87,87,1.0,94
CD010860,23178745,0,non_eligible,87,87,1.0,94
CD010860,21663560,0,non_eligible,87,87,1.0,94
CD010860,22638676,0,non_eligible,87,87,1.0,94
CD010860,17923438,0,non_eligible,87,87,1.0,94
CD010860,22172089,0,non_eligible,87,87,1.0,94
CD010860,11241728,0,non_eligible,87,87,1.0,94
CD010860,21486736,0,non_eligible,87,87,1.0,94
CD010860,15961323,0,non_eligible,87,87,1.0,94
CD010860,17206187,0,non_eligible,87,87,1.0,94
CD010860,16350786,0,non_eligible,87,87,1.0,94
CD010860,22646750,0,non_eligible,87,87,1.0,94
CD010860,8754631,0,non_eligible,87,87,1.0,94
CD010860,20684520,0,non_eligible,87,87,1.0,94
CD010860,3980292,0,non_eligible,87,87,1.0,94
CD010860,16386666,0,non_eligible,87,87,1.0,94
CD010860,19555140,0,non_eligible,87,87,1.0,94
CD010860,16670243,0,non_eligible,87,87,1.0,94
CD010860,16844966,0,non_eligible,87,87,1.0,94
CD010860,12210243,0,non_eligible,87,87,1.0,94
CD010860,12420650,0,non_eligible,87,87,1.0,94
CD010860,21314650,0,non_eligible,87,87,1.0,94
CD010860,20954975,0,non_eligible,87,87,1.0,94
CD010860,11680896,0,non_eligible,87,87,1.0,94
CD010860,21920479,0,non_eligible,87,87,1.0,94
CD010860,17823461,0,non_eligible,87,87,1.0,94
CD010860,21131671,0,non_eligible,87,87,1.0,94
CD010860,18049065,0,non_eligible,87,87,1.0,94
CD010860,22332672,0,non_eligible,87,87,1.0,94
CD010860,15943212,0,non_eligible,87,87,1.0,94
CD010860,17302678,0,non_eligible,87,87,1.0,94
CD010860,19142914,0,non_eligible,87,87,1.0,94
CD010860,22700858,0,non_eligible,87,87,1.0,94
CD010860,16499914,0,non_eligible,87,87,1.0,94
CD010860,12762066,0,non_eligible,87,87,1.0,94
CD010896,22377781,1,eligible,6,6,1.0,169
CD010896,22366793,1,eligible,6,6,1.0,169
CD010896,22460325,1,eligible,6,6,1.0,169
CD010896,23018627,1,eligible,6,6,1.0,169
CD010896,22008265,1,eligible,6,6,1.0,169
CD010896,23016870,1,eligible,6,6,1.0,169
CD010896,23196944,0,non_eligible,163,100,1.63,169
CD010896,20359778,0,non_eligible,163,100,1.63,169
CD010896,22173295,0,non_eligible,163,100,1.63,169
CD010896,23254635,0,non_eligible,163,100,1.63,169
CD010896,22596272,0,non_eligible,163,100,1.63,169
CD010896,22717776,0,non_eligible,163,100,1.63,169
CD010896,23334141,0,non_eligible,163,100,1.63,169
CD010896,21463840,0,non_eligible,163,100,1.63,169
CD010896,21694448,0,non_eligible,163,100,1.63,169
CD010896,22318093,0,non_eligible,163,100,1.63,169
CD010896,22772875,0,non_eligible,163,100,1.63,169
CD010896,22961551,0,non_eligible,163,100,1.63,169
CD010896,23411076,0,non_eligible,163,100,1.63,169
CD010896,22672107,0,non_eligible,163,100,1.63,169
CD010896,22869921,0,non_eligible,163,100,1.63,169
CD010896,22406443,0,non_eligible,163,100,1.63,169
CD010896,22531416,0,non_eligible,163,100,1.63,169
CD010896,21411339,0,non_eligible,163,100,1.63,169
CD010896,23399676,0,non_eligible,163,100,1.63,169
CD010896,22217392,0,non_eligible,163,100,1.63,169
CD010896,23392204,0,non_eligible,163,100,1.63,169
CD010896,22354229,0,non_eligible,163,100,1.63,169
CD010896,22422214,0,non_eligible,163,100,1.63,169
CD010896,23031250,0,non_eligible,163,100,1.63,169
CD010896,21971457,0,non_eligible,163,100,1.63,169
CD010896,22929226,0,non_eligible,163,100,1.63,169
CD010896,21810889,0,non_eligible,163,100,1.63,169
CD010896,23209065,0,non_eligible,163,100,1.63,169
CD010896,22495081,0,non_eligible,163,100,1.63,169
CD010896,22682055,0,non_eligible,163,100,1.63,169
CD010896,22735052,0,non_eligible,163,100,1.63,169
CD010896,22994615,0,non_eligible,163,100,1.63,169
CD010896,22849649,0,non_eligible,163,100,1.63,169
CD010896,22773150,0,non_eligible,163,100,1.63,169
CD010896,22735249,0,non_eligible,163,100,1.63,169
CD010896,21843378,0,non_eligible,163,100,1.63,169
CD010896,23300102,0,non_eligible,163,100,1.63,169
CD010896,23402204,0,non_eligible,163,100,1.63,169
CD010896,22902293,0,non_eligible,163,100,1.63,169
CD010896,22024052,0,non_eligible,163,100,1.63,169
CD010896,22871906,0,non_eligible,163,100,1.63,169
CD010896,23777101,0,non_eligible,163,100,1.63,169
CD010896,21779719,0,non_eligible,163,100,1.63,169
CD010896,22435956,0,non_eligible,163,100,1.63,169
CD010896,22057225,0,non_eligible,163,100,1.63,169
CD010896,23402681,0,non_eligible,163,100,1.63,169
CD010896,21590591,0,non_eligible,163,100,1.63,169
CD010896,21959363,0,non_eligible,163,100,1.63,169
CD010896,22460159,0,non_eligible,163,100,1.63,169
CD010896,22791632,0,non_eligible,163,100,1.63,169
CD010896,23186984,0,non_eligible,163,100,1.63,169
CD010896,21729418,0,non_eligible,163,100,1.63,169
CD010896,21434859,0,non_eligible,163,100,1.63,169
CD010896,22416830,0,non_eligible,163,100,1.63,169
CD010896,21699607,0,non_eligible,163,100,1.63,169
CD010896,22009380,0,non_eligible,163,100,1.63,169
CD010896,23224109,0,non_eligible,163,100,1.63,169
CD010896,21959362,0,non_eligible,163,100,1.63,169
CD010896,22787842,0,non_eligible,163,100,1.63,169
CD010896,23361395,0,non_eligible,163,100,1.63,169
CD010896,23380679,0,non_eligible,163,100,1.63,169
CD010896,22504315,0,non_eligible,163,100,1.63,169
CD010896,22252239,0,non_eligible,163,100,1.63,169
CD010896,22211920,0,non_eligible,163,100,1.63,169
CD010896,22691528,0,non_eligible,163,100,1.63,169
CD010896,22994619,0,non_eligible,163,100,1.63,169
CD010896,21454094,0,non_eligible,163,100,1.63,169
CD010896,21863316,0,non_eligible,163,100,1.63,169
CD010896,22212925,0,non_eligible,163,100,1.63,169
CD010896,22460160,0,non_eligible,163,100,1.63,169
CD010896,23553080,0,non_eligible,163,100,1.63,169
CD010896,21951956,0,non_eligible,163,100,1.63,169
CD010896,23412372,0,non_eligible,163,100,1.63,169
CD010896,21729421,0,non_eligible,163,100,1.63,169
CD010896,23158839,0,non_eligible,163,100,1.63,169
CD010896,23593396,0,non_eligible,163,100,1.63,169
CD010896,22226025,0,non_eligible,163,100,1.63,169
CD010896,22353375,0,non_eligible,163,100,1.63,169
CD010896,21418722,0,non_eligible,163,100,1.63,169
CD010896,22797130,0,non_eligible,163,100,1.63,169
CD010896,23403263,0,non_eligible,163,100,1.63,169
CD010896,22703622,0,non_eligible,163,100,1.63,169
CD010896,21879994,0,non_eligible,163,100,1.63,169
CD010896,23273615,0,non_eligible,163,100,1.63,169
CD010896,21640440,0,non_eligible,163,100,1.63,169
CD010896,21920750,0,non_eligible,163,100,1.63,169
CD010896,23314407,0,non_eligible,163,100,1.63,169
CD010896,22050286,0,non_eligible,163,100,1.63,169
CD010896,22512772,0,non_eligible,163,100,1.63,169
CD010896,23568100,0,non_eligible,163,100,1.63,169
CD010896,22914831,0,non_eligible,163,100,1.63,169
CD010896,23142262,0,non_eligible,163,100,1.63,169
CD010896,23594859,0,non_eligible,163,100,1.63,169
CD010896,22665450,0,non_eligible,163,100,1.63,169
CD010896,21987568,0,non_eligible,163,100,1.63,169
CD010896,22869920,0,non_eligible,163,100,1.63,169
CD010896,22989905,0,non_eligible,163,100,1.63,169
CD010896,22967747,0,non_eligible,163,100,1.63,169
CD010896,22787845,0,non_eligible,163,100,1.63,169
CD010896,22785390,0,non_eligible,163,100,1.63,169
CD011145,17894422,1,eligible,202,202,1.0,10872
CD011145,17946417,1,eligible,202,202,1.0,10872
CD011145,10862215,1,eligible,202,202,1.0,10872
CD011145,10323649,1,eligible,202,202,1.0,10872
CD011145,23373608,1,eligible,202,202,1.0,10872
CD011145,7839817,1,eligible,202,202,1.0,10872
CD011145,14694032,1,eligible,202,202,1.0,10872
CD011145,12505543,1,eligible,202,202,1.0,10872
CD011145,10200730,1,eligible,202,202,1.0,10872
